"origin","dep_delay","arr_delay"
"EWR",-4,-19
"EWR",-6,-8
"EWR",33,37
"EWR",-3,8
"EWR",-7,-20
"EWR",47,41
"EWR",0,-9
"JFK",76,45
"JFK",-14,-40
"LGA",-11,-16
"EWR",-5,-26
"EWR",-8,-8
"LGA",-8,-17
"LGA",-6,-19
"EWR",-7,-29
"EWR",-5,-4
"JFK",-3,-38
"EWR",-9,-15
"EWR",-5,-7
"EWR",-4,-18
"JFK",76,58
"EWR",-9,-26
"EWR",-4,-14
"LGA",-3,-24
"EWR",-2,-19
"JFK",0,-15
"JFK",-6,-35
"JFK",-1,8
"JFK",6,-28
"LGA",2,-11
"JFK",-2,-46
"EWR",-15,-39
"JFK",5,-38
"JFK",0,-9
"JFK",-9,-25
"LGA",-10,-32
"LGA",-10,-23
"EWR",2,-8
"JFK",-9,-36
"EWR",-4,-8
"EWR",-6,-7
"JFK",13,11
"EWR",22,3
"LGA",-5,-23
"LGA",-10,-38
"LGA",-9,18
"LGA",-3,-14
"JFK",1,-5
"EWR",-4,-18
"JFK",-8,-44
"LGA",-11,-13
"EWR",-5,-15
"EWR",-3,-12
"LGA",-6,-13
"EWR",40,19
"LGA",-4,33
"EWR",2,-14
"EWR",-1,-7
"LGA",-12,-13
"JFK",153,139
"JFK",-2,-34
"LGA",-7,-17
"JFK",-7,-18
"LGA",-1,-16
"JFK",35,-9
"JFK",-3,-20
"JFK",8,7
"JFK",-2,-24
"JFK",42,8
"LGA",22,8
"JFK",-7,-25
"EWR",-4,-25
"LGA",24,30
"LGA",-4,-5
"EWR",9,6
"EWR",-3,-10
"EWR",-4,3
"JFK",0,-20
"JFK",92,51
"JFK",-5,-31
"JFK",-6,-19
"JFK",-1,-16
"JFK",0,-7
"JFK",-2,-33
"JFK",-7,-11
"JFK",-4,-20
"JFK",111,96
"JFK",-1,-11
"JFK",7,-8
"JFK",16,5
"JFK",22,37
"LGA",-2,-10
"EWR",-3,-17
"EWR",-2,-23
"EWR",-9,-24
"EWR",-5,-29
"EWR",-1,-30
"EWR",-5,-9
"EWR",-4,-16
"EWR",7,-10
"EWR",11,2
"EWR",-9,-21
"EWR",-8,-18
"LGA",-9,-20
"LGA",-7,-26
"LGA",-5,-26
"LGA",-5,-40
"LGA",-5,-26
"LGA",-8,-38
"LGA",-3,-31
"EWR",18,1
"EWR",-1,-3
"LGA",-5,-23
"EWR",-4,-15
"LGA",-8,-20
"EWR",-3,-21
"EWR",17,5
"EWR",12,-27
"EWR",0,-9
"EWR",9,0
"EWR",-8,-26
"LGA",-5,-47
"EWR",-7,-12
"EWR",40,9
"LGA",-4,-28
"EWR",-5,-16
"EWR",-5,-14
"EWR",22,17
"LGA",-6,-32
"LGA",-7,-14
"EWR",-3,-25
"EWR",0,-24
"EWR",-3,-16
"EWR",6,-26
"EWR",-7,-24
"EWR",-9,-29
"EWR",-2,-12
"EWR",-5,-35
"EWR",-6,-21
"EWR",17,1
"EWR",-8,-11
"EWR",-7,-20
"EWR",-1,-13
"EWR",-5,-19
"EWR",-8,-19
"EWR",-7,-28
"EWR",-5,-24
"EWR",0,-14
"EWR",-3,-10
"EWR",-7,-20
"EWR",-7,-11
"EWR",0,-17
"EWR",-3,6
"EWR",3,-5
"EWR",2,-7
"EWR",0,-13
"EWR",-3,-20
"EWR",-9,-34
"EWR",4,-33
"EWR",-3,-14
"EWR",-3,-6
"EWR",3,-14
"EWR",44,23
"EWR",7,5
"EWR",-10,-22
"EWR",24,10
"EWR",-3,-11
"EWR",-5,-21
"EWR",15,-3
"EWR",182,162
"EWR",2,-23
"EWR",0,-16
"EWR",-5,-37
"EWR",-5,-32
"EWR",15,23
"EWR",-6,-28
"EWR",-13,-31
"EWR",89,72
"EWR",-7,-26
"EWR",11,-3
"EWR",-3,-21
"EWR",-7,-21
"EWR",8,21
"EWR",-3,-26
"EWR",-3,-19
"EWR",14,-11
"EWR",56,46
"LGA",-9,-10
"LGA",-9,0
"LGA",-8,-15
"LGA",-7,1
"LGA",-3,-17
"LGA",-9,-6
"LGA",-8,-24
"LGA",-4,-23
"LGA",-1,-14
"LGA",-8,-39
"LGA",-7,-12
"LGA",20,-4
"LGA",-9,-28
"LGA",-2,-15
"LGA",4,-13
"LGA",-5,-19
"LGA",-5,4
"LGA",-9,-25
"JFK",-11,-27
"JFK",-10,-12
"LGA",-5,-31
"LGA",-9,-16
"JFK",-8,-27
"EWR",-6,-12
"LGA",-6,0
"JFK",-6,-2
"JFK",-5,4
"EWR",-10,-15
"LGA",-4,-13
"EWR",-3,2
"LGA",-8,-6
"LGA",-6,-14
"EWR",0,-19
"LGA",1,4
"EWR",6,-4
"EWR",-2,11
"EWR",-1,2
"EWR",5,-3
"LGA",26,10
"JFK",-3,8
"EWR",-2,-18
"EWR",-2,-15
"JFK",-7,-4
"JFK",-6,-13
"LGA",71,50
"EWR",-7,-16
"EWR",3,0
"EWR",-6,-3
"JFK",-6,-23
"JFK",-8,-4
"EWR",-5,-7
"JFK",-6,-1
"JFK",-4,-4
"LGA",-4,-18
"LGA",-1,-11
"JFK",-7,-5
"LGA",-11,-41
"JFK",-6,-13
"LGA",-9,-24
"LGA",-9,-16
"EWR",3,11
"EWR",-5,-15
"EWR",-10,1
"LGA",0,-12
"LGA",-3,-7
"LGA",21,19
"EWR",-4,-12
"EWR",-3,13
"LGA",-2,-7
"EWR",0,-18
"LGA",0,-12
"EWR",1,11
"EWR",16,28
"EWR",-9,0
"EWR",-9,-13
"LGA",8,17
"LGA",-7,-2
"LGA",-5,9
"LGA",-4,-5
"EWR",-4,-16
"LGA",-9,-15
"LGA",32,22
"EWR",46,36
"EWR",-5,-8
"EWR",-4,-17
"LGA",1,-15
"EWR",2,-1
"EWR",-7,-27
"LGA",-6,8
"EWR",13,-6
"EWR",-8,-13
"EWR",7,17
"EWR",-7,-10
"LGA",-4,-20
"LGA",2,-17
"EWR",-8,-15
"EWR",-3,4
"LGA",-7,12
"JFK",-7,8
"EWR",29,14
"LGA",-5,-17
"EWR",-1,8
"EWR",-7,65
"EWR",-5,-29
"EWR",0,-15
"EWR",6,-4
"LGA",39,62
"LGA",126,145
"JFK",-3,-15
"EWR",-5,6
"EWR",19,7
"LGA",24,8
"EWR",-10,-12
"EWR",62,54
"EWR",-10,-24
"EWR",-4,-22
"EWR",8,11
"EWR",-7,-14
"EWR",-2,-3
"EWR",8,-3
"EWR",-1,16
"EWR",0,-6
"JFK",-4,-4
"JFK",-8,-32
"JFK",-5,-26
"JFK",-8,-22
"EWR",-8,-7
"EWR",154,138
"JFK",-7,-17
"JFK",-2,1
"JFK",-4,-15
"EWR",76,81
"JFK",16,17
"JFK",-9,-14
"LGA",-10,-24
"EWR",-10,-9
"EWR",0,13
"EWR",53,47
"JFK",-3,-11
"EWR",-1,4
"JFK",-2,-5
"JFK",-4,1
"JFK",-5,-19
"LGA",-5,-6
"LGA",-4,-16
"EWR",-3,-3
"EWR",-10,0
"JFK",2,-17
"LGA",1,3
"EWR",-8,-9
"EWR",5,21
"EWR",-5,-6
"LGA",4,-3
"LGA",2,-9
"LGA",1,3
"EWR",-8,3
"EWR",11,32
"JFK",19,8
"LGA",-10,0
"LGA",19,14
"JFK",31,16
"EWR",0,2
"EWR",-5,-11
"EWR",-5,-4
"LGA",-6,-12
"LGA",-4,-18
"EWR",0,12
"LGA",-3,-15
"EWR",-2,-7
"LGA",26,20
"EWR",-10,-9
"EWR",-3,-15
"EWR",-4,-4
"EWR",15,25
"EWR",49,66
"LGA",-4,-22
"JFK",-8,-14
"JFK",-7,-22
"LGA",-7,26
"LGA",-7,5
"LGA",-7,-27
"EWR",28,27
"JFK",-6,-9
"LGA",-6,-19
"EWR",0,5
"JFK",-4,-11
"JFK",-4,-15
"EWR",-4,35
"EWR",17,21
"LGA",13,20
"LGA",-2,-3
"LGA",-5,-4
"EWR",-6,32
"EWR",-5,12
"JFK",-5,-30
"JFK",0,-36
"LGA",2,-10
"JFK",-2,-20
"JFK",-7,-30
"JFK",-5,11
"LGA",0,6
"JFK",-4,-33
"JFK",-2,-27
"LGA",-11,-10
"LGA",-5,-36
"JFK",10,-1
"LGA",5,3
"EWR",50,36
"EWR",10,-3
"EWR",8,3
"EWR",6,5
"LGA",4,-3
"JFK",-6,-31
"EWR",10,-2
"EWR",19,24
"EWR",50,41
"EWR",-3,-14
"LGA",-6,-1
"JFK",-6,-16
"LGA",4,19
"LGA",-5,-9
"JFK",-10,-30
"LGA",-4,10
"JFK",-3,-39
"EWR",-2,-2
"LGA",-12,-21
"EWR",-7,-16
"JFK",-5,-13
"JFK",-7,-1
"EWR",90,97
"EWR",0,2
"JFK",-3,-10
"EWR",7,-1
"EWR",-1,20
"EWR",-5,-8
"LGA",-4,-1
"EWR",-1,-2
"JFK",0,-31
"JFK",-3,-34
"JFK",-6,-3
"JFK",-5,-14
"LGA",0,-12
"EWR",21,17
"LGA",-8,-2
"LGA",-8,-11
"EWR",-10,19
"EWR",13,17
"LGA",-4,-21
"LGA",-8,-5
"EWR",-2,-7
"JFK",13,12
"EWR",-1,-7
"EWR",214,208
"EWR",2,-5
"EWR",-4,-22
"JFK",8,-1
"LGA",5,18
"LGA",1,4
"EWR",-1,-17
"EWR",5,-1
"LGA",-5,4
"EWR",-1,12
"LGA",-6,-16
"EWR",-4,-17
"LGA",-3,-13
"EWR",2,-10
"EWR",-2,-18
"EWR",-3,-10
"EWR",38,21
"EWR",-6,-20
"EWR",-3,-8
"EWR",-4,13
"EWR",-4,-12
"LGA",-8,-17
"LGA",-3,1
"LGA",-1,-2
"EWR",0,0
"EWR",-1,-3
"LGA",-4,1
"LGA",-4,-7
"EWR",-4,-17
"EWR",9,15
"LGA",-5,-3
"LGA",1,-12
"LGA",0,-7
"EWR",-12,-4
"EWR",-1,5
"LGA",-8,-26
"LGA",-6,-19
"LGA",-4,-12
"LGA",-6,-20
"LGA",-1,-30
"LGA",-13,-41
"LGA",48,34
"LGA",-1,-23
"LGA",20,4
"LGA",-5,-14
"EWR",165,166
"LGA",28,13
"EWR",58,50
"LGA",-6,-21
"LGA",-5,-27
"LGA",-3,-21
"EWR",72,81
"LGA",-11,-14
"LGA",19,0
"JFK",133,120
"LGA",-10,-30
"LGA",-9,-36
"LGA",-10,-19
"JFK",-7,-1
"JFK",-7,-11
"JFK",-6,-18
"JFK",-5,-4
"LGA",0,10
"LGA",-4,-10
"LGA",-13,-20
"JFK",-6,26
"EWR",74,79
"LGA",9,6
"EWR",99,80
"LGA",185,173
"JFK",-4,-26
"JFK",-9,-10
"JFK",-15,-23
"JFK",-4,-17
"JFK",-2,-8
"JFK",-1,6
"JFK",-9,-7
"LGA",23,24
"JFK",-3,-5
"LGA",2,-21
"LGA",0,-6
"LGA",-3,-25
"LGA",-9,-9
"LGA",0,-7
"JFK",-1,-7
"LGA",-4,-9
"LGA",-2,-2
"JFK",-7,7
"JFK",-3,-12
"JFK",4,20
"LGA",55,54
"LGA",7,-8
"JFK",2,6
"LGA",37,11
"JFK",15,25
"LGA",0,-4
"LGA",2,-1
"LGA",3,25
"LGA",13,49
"JFK",0,-2
"LGA",26,44
"JFK",25,2
"JFK",121,114
"JFK",4,13
"JFK",87,83
"JFK",-8,-2
"JFK",0,-6
"JFK",-3,-6
"JFK",6,18
"JFK",-5,-5
"JFK",-3,-13
"JFK",2,-1
"JFK",19,5
"JFK",1,3
"JFK",-2,-8
"EWR",-5,-2
"EWR",-1,-20
"EWR",4,-1
"EWR",-1,-12
"EWR",-1,-10
"EWR",-6,21
"EWR",-5,9
"EWR",17,7
"EWR",-9,-29
"EWR",-4,-2
"EWR",-12,-8
"EWR",-2,-2
"LGA",-9,-29
"LGA",-7,-20
"EWR",-2,-12
"EWR",-1,-2
"EWR",-5,-3
"EWR",25,16
"LGA",-3,-3
"LGA",-3,-9
"EWR",19,34
"LGA",1,-7
"LGA",-2,-12
"EWR",29,19
"EWR",4,-10
"LGA",0,-19
"LGA",-5,5
"LGA",-2,-15
"EWR",26,14
"EWR",33,15
"LGA",-1,47
"LGA",1,5
"LGA",-5,-23
"LGA",-10,-27
"EWR",-9,-2
"LGA",-8,9
"EWR",38,60
"LGA",12,12
"EWR",-7,2
"EWR",-7,-20
"EWR",-5,-6
"EWR",-8,25
"EWR",-10,-22
"LGA",0,-3
"LGA",1,-6
"EWR",-8,-7
"LGA",-6,7
"LGA",42,43
"EWR",-1,-13
"EWR",2,11
"EWR",-10,-19
"EWR",27,17
"LGA",-9,-10
"LGA",-2,2
"EWR",-7,-25
"LGA",-6,-20
"LGA",-10,-24
"LGA",-5,-4
"LGA",-5,-11
"EWR",-4,-13
"LGA",-3,0
"EWR",-10,-15
"LGA",-1,1
"EWR",-4,-10
"EWR",-2,-13
"LGA",19,18
"EWR",-7,-23
"EWR",-5,-29
"EWR",22,18
"LGA",-2,-15
"EWR",-10,-24
"LGA",-4,-14
"LGA",-5,-4
"EWR",20,11
"EWR",34,37
"LGA",-7,-28
"EWR",-3,6
"LGA",-12,-8
"LGA",-10,-6
"EWR",12,5
"LGA",95,88
"EWR",-5,-1
"LGA",-5,-21
"EWR",10,16
"LGA",-5,-7
"EWR",4,7
"EWR",-4,6
"LGA",51,59
"LGA",-3,3
"EWR",-3,2
"LGA",-1,-9
"LGA",-2,-12
"LGA",-9,16
"EWR",-9,0
"EWR",37,50
"JFK",-3,-7
"EWR",-2,-1
"EWR",37,40
"JFK",3,-8
"LGA",-4,-9
"EWR",15,-9
"LGA",1,11
"EWR",-4,10
"EWR",-12,-10
"LGA",-11,-34
"LGA",-6,0
"LGA",106,108
"EWR",-7,16
"EWR",-4,-14
"EWR",-3,-3
"EWR",16,14
"EWR",23,8
"JFK",-4,-1
"EWR",12,19
"LGA",-2,3
"EWR",-5,-20
"JFK",-6,-11
"EWR",92,87
"EWR",-9,6
"LGA",30,23
"LGA",-1,16
"JFK",0,23
"EWR",-2,-2
"LGA",-2,-9
"JFK",-10,-24
"JFK",10,-5
"EWR",52,65
"LGA",66,87
"JFK",6,-12
"LGA",-8,5
"EWR",-3,-11
"LGA",-8,-20
"LGA",-7,-11
"EWR",0,20
"JFK",16,1
"JFK",7,7
"LGA",8,-5
"EWR",14,25
"EWR",41,33
"EWR",-8,-27
"EWR",73,74
"EWR",9,9
"LGA",-4,-25
"EWR",-3,-12
"LGA",-3,-10
"LGA",-5,-27
"EWR",10,9
"LGA",-4,29
"LGA",1,-2
"LGA",4,4
"EWR",-2,-10
"JFK",-1,9
"LGA",-5,-7
"LGA",-8,-13
"JFK",7,21
"LGA",-7,-4
"EWR",59,52
"EWR",10,-4
"LGA",-4,-2
"LGA",-5,-7
"EWR",53,43
"EWR",6,2
"JFK",-5,4
"LGA",12,-11
"JFK",1,12
"JFK",-4,-16
"LGA",-3,-21
"EWR",18,9
"LGA",-11,-33
"JFK",85,107
"EWR",46,32
"EWR",82,73
"LGA",-2,-33
"LGA",-7,-20
"JFK",-6,-3
"JFK",-1,-9
"LGA",9,-9
"JFK",4,15
"LGA",-5,-16
"EWR",0,6
"JFK",-1,7
"LGA",-3,-15
"JFK",7,15
"JFK",-2,-9
"EWR",-2,7
"LGA",0,9
"JFK",2,14
"LGA",-4,-34
"JFK",11,45
"EWR",57,51
"LGA",2,-8
"EWR",3,3
"LGA",-5,-12
"LGA",-6,-6
"EWR",19,4
"EWR",-2,14
"JFK",107,131
"LGA",-1,12
"EWR",-3,10
"JFK",-5,4
"EWR",15,28
"EWR",0,-13
"EWR",-4,0
"EWR",7,14
"JFK",19,31
"JFK",17,19
"EWR",-6,-16
"LGA",-7,-12
"EWR",19,20
"EWR",-4,-11
"JFK",0,12
"JFK",-3,-27
"LGA",-3,-6
"EWR",-1,-3
"LGA",-2,5
"JFK",-6,-20
"JFK",79,87
"JFK",22,33
"JFK",3,1
"EWR",39,30
"EWR",45,44
"EWR",39,56
"JFK",0,-4
"LGA",0,-22
"JFK",36,31
"LGA",-4,-1
"EWR",7,6
"EWR",62,62
"EWR",0,-1
"EWR",5,3
"JFK",-4,-18
"EWR",20,16
"JFK",58,49
"JFK",9,2
"LGA",-1,-19
"JFK",0,37
"EWR",0,6
"JFK",-3,10
"JFK",17,32
"EWR",44,40
"LGA",39,25
"JFK",-9,9
"JFK",6,5
"JFK",-3,8
"EWR",37,43
"JFK",-7,-9
"JFK",-7,1
"LGA",-7,-29
"LGA",-7,-35
"EWR",62,62
"JFK",9,26
"JFK",-5,-8
"EWR",-2,-24
"LGA",-2,-6
"LGA",-2,1
"EWR",-1,-12
"JFK",-1,-9
"LGA",-1,-3
"JFK",-6,-19
"JFK",0,34
"JFK",0,-9
"EWR",122,114
"LGA",-1,-18
"LGA",-6,-26
"LGA",-8,-29
"JFK",-2,0
"EWR",13,14
"JFK",-1,27
"LGA",29,42
"EWR",-5,-19
"EWR",-3,-15
"JFK",34,46
"LGA",-6,1
"EWR",15,65
"LGA",-10,-5
"JFK",8,6
"EWR",14,4
"EWR",41,60
"JFK",52,71
"LGA",-8,19
"LGA",53,72
"JFK",-6,12
"JFK",5,22
"EWR",40,36
"EWR",-10,18
"EWR",-5,54
"JFK",16,18
"JFK",91,109
"EWR",-3,27
"JFK",44,57
"LGA",28,26
"LGA",-10,-16
"JFK",-9,28
"JFK",1,21
"EWR",49,63
"LGA",112,140
"EWR",19,28
"LGA",4,24
"LGA",14,36
"EWR",-1,3
"JFK",0,33
"JFK",30,50
"JFK",6,25
"JFK",66,52
"JFK",-3,35
"EWR",-5,12
"EWR",-5,4
"JFK",-5,30
"JFK",-5,3
"JFK",5,21
"EWR",97,106
"EWR",3,18
"JFK",1,2
"EWR",-9,17
"JFK",-3,11
"EWR",23,48
"EWR",-6,11
"JFK",-7,-13
"LGA",-1,-8
"JFK",0,29
"EWR",58,70
"EWR",-1,19
"JFK",67,53
"EWR",48,63
"JFK",-6,6
"JFK",5,3
"EWR",4,12
"EWR",2,11
"JFK",12,15
"EWR",-8,6
"JFK",13,5
"EWR",-6,-17
"LGA",165,183
"JFK",135,119
"EWR",40,41
"JFK",-8,20
"JFK",19,15
"JFK",0,-12
"EWR",0,10
"JFK",-3,14
"EWR",-3,15
"EWR",-2,-8
"EWR",92,114
"JFK",-3,-5
"JFK",0,6
"JFK",32,44
"JFK",1,17
"EWR",3,19
"JFK",-4,-7
"JFK",0,13
"JFK",20,21
"EWR",15,33
"EWR",-3,-5
"LGA",94,115
"JFK",-5,-4
"EWR",10,15
"JFK",11,22
"JFK",222,233
"EWR",13,26
"JFK",108,132
"EWR",75,84
"JFK",9,6
"JFK",44,51
"EWR",49,53
"EWR",5,16
"EWR",72,81
"LGA",72,70
"EWR",73,71
"EWR",76,94
"EWR",39,73
"EWR",35,61
"JFK",63,50
"JFK",18,22
"JFK",55,49
"EWR",21,48
"EWR",70,105
"JFK",20,25
"EWR",58,71
"JFK",161,138
"LGA",170,163
"JFK",111,98
"EWR",-4,12
"EWR",-6,13
"EWR",0,4
"JFK",191,187
"EWR",17,6
"JFK",117,107
"EWR",-1,9
"EWR",26,31
"EWR",6,11
"EWR",27,44
"EWR",17,22
"EWR",135,127
"LGA",-8,-23
"LGA",-6,-29
"LGA",-5,-12
"EWR",-5,-24
"EWR",47,49
"EWR",149,157
"EWR",-3,-1
"EWR",58,46
"JFK",0,9
"EWR",32,36
"LGA",9,-6
"JFK",-5,-8
"EWR",-4,-18
"JFK",-3,-12
"EWR",17,23
"EWR",74,75
"EWR",-2,-6
"EWR",-1,-8
"EWR",63,71
"EWR",-6,-24
"EWR",-6,-12
"JFK",-5,1
"JFK",26,4
"JFK",-5,-5
"JFK",-2,-19
"EWR",-3,-4
"EWR",24,25
"EWR",56,75
"EWR",49,56
"JFK",32,9
"EWR",-2,-7
"EWR",44,22
"EWR",-1,2
"JFK",-2,-21
"EWR",25,27
"JFK",-4,-30
"LGA",-11,-10
"EWR",0,-3
"JFK",50,44
"LGA",-9,-25
"EWR",82,93
"EWR",80,69
"LGA",38,34
"JFK",3,-11
"JFK",-6,-22
"LGA",10,-16
"EWR",-5,-16
"EWR",26,25
"EWR",67,82
"EWR",80,92
"EWR",56,53
"LGA",41,26
"LGA",11,-2
"JFK",42,26
"EWR",17,37
"LGA",-13,-15
"JFK",38,41
"JFK",4,-4
"EWR",42,61
"EWR",82,107
"EWR",78,73
"LGA",64,57
"LGA",28,18
"LGA",29,39
"EWR",55,84
"LGA",37,26
"JFK",-2,-7
"JFK",-2,-7
"JFK",8,17
"EWR",34,44
"LGA",66,56
"EWR",33,39
"EWR",-1,-5
"JFK",-2,-12
"EWR",0,4
"JFK",0,-8
"EWR",-3,10
"EWR",48,50
"JFK",9,6
"JFK",-5,-9
"EWR",141,140
"EWR",48,59
"EWR",40,42
"JFK",25,10
"LGA",27,28
"JFK",88,72
"EWR",69,55
"LGA",76,74
"EWR",91,73
"JFK",30,35
"LGA",130,124
"JFK",122,109
"EWR",65,64
"EWR",44,40
"EWR",72,51
"EWR",125,97
"EWR",202,190
"EWR",105,97
"LGA",47,36
"JFK",-8,18
"JFK",1,14
"JFK",-1,7
"LGA",-8,-16
"LGA",-13,-28
"LGA",-13,-2
"LGA",-10,-10
"LGA",-9,-4
"LGA",-8,-7
"LGA",-8,-30
"LGA",-7,-23
"LGA",-6,-15
"LGA",-11,-6
"LGA",-10,-29
"LGA",-5,-15
"LGA",-3,-13
"LGA",-1,16
"LGA",4,2
"LGA",-5,-16
"LGA",0,3
"LGA",0,-25
"LGA",-7,-20
"LGA",-7,8
"LGA",-7,4
"LGA",-6,-6
"LGA",-2,-11
"LGA",-8,-1
"LGA",3,-14
"LGA",-5,-18
"LGA",-7,-19
"LGA",-7,-12
"LGA",-9,-15
"LGA",-7,-7
"LGA",-7,-8
"LGA",-1,-25
"LGA",-5,2
"LGA",-5,-7
"LGA",-2,-9
"LGA",-1,-10
"LGA",-1,-5
"LGA",-4,-19
"LGA",-9,-21
"LGA",-4,-16
"LGA",-3,-18
"LGA",-1,-7
"LGA",-9,-14
"LGA",-10,28
"LGA",-1,-7
"LGA",-6,-6
"JFK",-6,-20
"LGA",-6,-19
"LGA",-6,-9
"JFK",-4,-21
"JFK",-8,31
"LGA",57,73
"LGA",-1,-5
"JFK",-2,6
"LGA",0,-11
"LGA",-7,-16
"LGA",-6,5
"JFK",-6,-6
"JFK",-6,-2
"LGA",-1,-21
"LGA",-5,2
"JFK",-4,-7
"JFK",-8,-24
"LGA",2,25
"LGA",-7,-19
"JFK",8,13
"JFK",-3,10
"LGA",-7,1
"LGA",9,-15
"JFK",4,-12
"LGA",-6,2
"JFK",-5,-18
"JFK",2,-7
"JFK",-2,49
"LGA",-8,-10
"JFK",-4,-2
"LGA",-7,-18
"LGA",-10,-8
"LGA",-3,2
"JFK",-2,25
"JFK",-2,-12
"JFK",-11,-31
"JFK",-6,-4
"LGA",0,9
"JFK",-1,3
"JFK",-13,-5
"JFK",-1,4
"LGA",-5,-12
"JFK",21,4
"JFK",-4,10
"LGA",6,20
"JFK",-9,16
"LGA",28,46
"LGA",-11,-10
"JFK",-4,3
"LGA",-10,-18
"JFK",-9,-41
"LGA",-9,-22
"LGA",-7,-14
"LGA",-7,-17
"JFK",-6,5
"LGA",-5,-2
"JFK",-3,12
"LGA",-1,-3
"LGA",0,-3
"JFK",-5,14
"JFK",-6,24
"JFK",-2,-6
"JFK",-2,-6
"JFK",-5,-11
"LGA",-7,-14
"LGA",0,-10
"JFK",-4,-10
"LGA",-13,24
"JFK",-3,-18
"LGA",2,-17
"JFK",-5,-6
"JFK",-5,7
"LGA",-7,4
"JFK",-7,-14
"JFK",-7,-17
"JFK",-5,-13
"LGA",-4,0
"JFK",1,-6
"JFK",-8,-15
"JFK",-3,-14
"LGA",-14,-24
"LGA",-3,-25
"LGA",-4,-24
"JFK",-6,-2
"LGA",8,18
"JFK",-10,-5
"LGA",-4,-30
"JFK",7,0
"LGA",-5,8
"LGA",-9,-31
"JFK",-7,-16
"LGA",-11,-12
"JFK",-10,-20
"LGA",-8,-16
"LGA",-3,-9
"EWR",-7,-25
"JFK",-5,18
"EWR",-5,-1
"LGA",-5,-20
"EWR",-4,-18
"LGA",-4,-5
"EWR",-3,-7
"JFK",-2,-13
"LGA",-6,-16
"LGA",3,20
"LGA",-1,-24
"LGA",-1,-18
"EWR",-6,-23
"EWR",-8,-1
"EWR",-1,-18
"JFK",-8,7
"EWR",-6,14
"LGA",10,13
"LGA",-1,34
"LGA",15,24
"LGA",-8,-17
"EWR",7,6
"JFK",-5,-2
"LGA",-5,-8
"JFK",-3,-22
"EWR",-2,-12
"EWR",-9,-12
"EWR",-3,-13
"LGA",77,53
"EWR",-1,-4
"JFK",-1,-7
"JFK",5,7
"JFK",32,30
"EWR",-3,-8
"EWR",-7,-9
"EWR",14,16
"LGA",-4,-17
"JFK",-4,-7
"LGA",-8,-36
"EWR",-2,-15
"EWR",-5,-9
"LGA",-9,-22
"LGA",-7,-31
"LGA",-6,-24
"EWR",-4,-11
"JFK",-8,-11
"EWR",-2,-14
"LGA",-12,12
"JFK",3,-2
"JFK",4,-12
"LGA",-1,-16
"JFK",-3,-2
"EWR",37,20
"LGA",-3,-21
"JFK",158,143
"LGA",-6,-11
"LGA",11,1
"LGA",12,6
"JFK",-3,-3
"LGA",-2,4
"LGA",-2,-21
"EWR",16,-9
"LGA",-3,-21
"LGA",2,-17
"LGA",-6,-18
"EWR",-4,-4
"LGA",-6,-16
"LGA",-5,-25
"LGA",0,-25
"EWR",-6,-8
"LGA",-3,8
"LGA",-3,16
"LGA",33,33
"EWR",4,4
"JFK",10,12
"EWR",-2,-13
"EWR",-2,-11
"EWR",-9,-8
"JFK",6,-6
"EWR",-6,-17
"EWR",-5,-23
"JFK",-4,2
"LGA",-3,-20
"LGA",-1,-11
"EWR",-5,-7
"LGA",6,-2
"JFK",-7,-10
"JFK",-11,-9
"LGA",-11,-34
"JFK",-8,-14
"EWR",-7,-30
"LGA",-7,-18
"LGA",-7,-21
"EWR",8,8
"EWR",-6,-21
"LGA",1,-7
"JFK",-5,-25
"LGA",-5,2
"JFK",-4,-24
"JFK",-4,12
"LGA",-4,-15
"EWR",-3,-13
"LGA",-4,8
"EWR",121,117
"LGA",-8,-10
"EWR",-2,-5
"LGA",-6,-12
"EWR",-3,-4
"EWR",-2,-18
"EWR",12,-3
"EWR",-3,-1
"EWR",15,15
"LGA",-7,-18
"EWR",9,10
"EWR",-1,-26
"LGA",-5,-16
"EWR",-6,-13
"EWR",-9,-8
"EWR",17,25
"EWR",21,13
"EWR",-1,-6
"JFK",-7,-18
"EWR",64,63
"EWR",-5,-11
"LGA",0,3
"EWR",108,107
"LGA",-6,-25
"LGA",-12,-19
"JFK",-1,-11
"JFK",-3,-9
"LGA",-6,2
"JFK",-4,-12
"JFK",28,29
"EWR",3,8
"LGA",-8,-12
"EWR",-8,-12
"JFK",-8,-5
"LGA",-7,-17
"JFK",-2,-11
"LGA",-7,-25
"LGA",-7,-13
"EWR",-5,-4
"LGA",-4,-23
"LGA",-10,-8
"EWR",-1,-9
"EWR",-4,-11
"LGA",-10,-12
"JFK",12,-4
"EWR",-11,-7
"LGA",-10,-10
"EWR",7,10
"LGA",-6,2
"EWR",-6,-7
"EWR",1,-7
"LGA",-1,0
"JFK",3,16
"EWR",28,14
"JFK",-5,22
"EWR",8,4
"EWR",28,25
"LGA",-4,-5
"JFK",112,106
"JFK",-3,0
"EWR",2,-12
"EWR",-7,-14
"LGA",-4,-2
"EWR",0,-5
"EWR",-1,7
"LGA",-13,0
"JFK",-6,-25
"EWR",96,97
"LGA",-3,-2
"JFK",-3,-13
"LGA",-3,-1
"JFK",-1,-11
"JFK",-5,-16
"EWR",-3,-14
"JFK",-4,1
"LGA",-4,-17
"EWR",-1,-12
"EWR",13,15
"JFK",-2,2
